num_hidden_layers,hidden_size,layer,neuron_index,value
2,10,0,0,0.099832974
2,10,0,0,0.13538276
2,10,0,0,0.122516006
2,10,0,0,0.1425916
2,10,0,0,0.16237782
2,10,0,0,0.10957692
2,10,0,0,0.12133946
2,10,0,0,0.1438028
2,10,0,0,0.14115117
2,10,0,0,0.11566186
2,10,0,0,0.13446507
2,10,0,0,0.099000394
2,10,0,0,0.124370955
2,10,0,0,0.1107217
2,10,0,0,0.10825792
2,10,0,0,0.13720898
2,10,0,0,0.10838678
2,10,0,0,0.09541023
2,10,0,0,0.1248226
2,10,0,0,0.11846014
2,10,0,0,0.1252342
2,10,0,0,0.09734717
2,10,0,0,0.14472574
2,10,0,0,0.14937511
2,10,0,0,0.10825548
2,10,0,0,0.16377467
2,10,0,0,0.12609726
2,10,0,0,0.14632814
2,10,0,0,0.09872164
2,10,0,0,0.16635601
2,10,0,0,0.1010044
2,10,0,0,0.08472255
2,10,0,0,0.11817757
2,10,0,0,0.12961099
2,10,0,0,0.08493539
2,10,0,0,0.14494495
2,10,0,0,0.13018516
2,10,0,0,0.14539354
2,10,0,0,0.13264672
2,10,0,0,0.117539994
2,10,0,0,0.12110127
2,10,0,0,0.1348076
2,10,0,0,0.16928066
2,10,0,0,0.12460216
2,10,0,0,0.12803797
2,10,0,0,0.12038392
2,10,0,0,0.09420651
2,10,0,0,0.08545996
2,10,0,0,0.15199843
2,10,0,0,0.12942939
2,10,0,0,0.14381088
2,10,0,0,0.1659567
2,10,0,0,0.1577106
2,10,0,0,0.08688181
2,10,0,0,0.101993635
2,10,0,0,0.10394521
2,10,0,0,0.10315488
2,10,0,0,0.16055103
2,10,0,0,0.12231456
2,10,0,0,0.08721535
2,10,0,0,0.15050226
2,10,0,0,0.088963315
2,10,0,0,0.11560587
2,10,0,0,0.096872084
2,10,0,0,0.14498897
2,10,0,0,0.107181534
2,10,0,0,0.1644622
2,10,0,0,0.12947789
2,10,0,0,0.11259997
2,10,0,0,0.11403067
2,10,0,0,0.09120719
2,10,0,0,0.08500735
2,10,0,0,0.08810623
2,10,0,0,0.098238796
2,10,0,0,0.09689255
2,10,0,0,0.13226366
2,10,0,0,0.1597675
2,10,0,0,0.14255916
2,10,0,0,0.131551
2,10,0,0,0.14974989
2,10,0,0,0.105049595
2,10,0,0,0.11185709
2,10,0,0,0.119919926
2,10,0,0,0.11651036
